Num_Features,k,F1_Validation
268,15,0.050413022351797857
269,1,0.050413022351797857
269,3,0.050413022351797857
269,5,0.050413022351797857
269,7,0.050413022351797857
269,9,0.050413022351797857
269,11,0.050413022351797857
269,13,0.050413022351797857
269,15,0.050413022351797857
270,1,0.050413022351797857
270,3,0.050413022351797857
270,5,0.050413022351797857
270,7,0.050413022351797857
270,9,0.050413022351797857
270,11,0.050413022351797857
270,13,0.050413022351797857
270,15,0.050413022351797857
271,1,0.050413022351797857
271,3,0.050413022351797857
271,5,0.050413022351797857
271,7,0.050413022351797857
271,9,0.050413022351797857
271,11,0.050413022351797857
271,13,0.050413022351797857
271,15,0.050413022351797857
272,1,0.050413022351797857
272,3,0.050413022351797857
272,5,0.050413022351797857
272,7,0.050413022351797857
272,9,0.050413022351797857
272,11,0.050413022351797857
272,13,0.050413022351797857
272,15,0.050413022351797857
273,1,0.050413022351797857
273,3,0.050413022351797857
273,5,0.050413022351797857
273,7,0.050413022351797857
273,9,0.050413022351797857
273,11,0.050413022351797857
273,13,0.050413022351797857
273,15,0.050413022351797857
274,1,0.050413022351797857
274,3,0.050413022351797857
274,5,0.050413022351797857
274,7,0.050413022351797857
274,9,0.050413022351797857
274,11,0.050413022351797857
274,13,0.050413022351797857
274,15,0.050413022351797857
275,1,0.050413022351797857
275,3,0.050413022351797857
275,5,0.050413022351797857
275,7,0.050413022351797857
275,9,0.050413022351797857
275,11,0.050413022351797857
275,13,0.050413022351797857
275,15,0.050413022351797857
276,1,0.050413022351797857
276,3,0.050413022351797857
276,5,0.050413022351797857
276,7,0.050413022351797857
276,9,0.050413022351797857
276,11,0.050413022351797857
276,13,0.050413022351797857
276,15,0.050413022351797857
277,1,0.050413022351797857
277,3,0.050413022351797857
277,5,0.050413022351797857
277,7,0.050413022351797857
277,9,0.050413022351797857
277,11,0.050413022351797857
277,13,0.050413022351797857
277,15,0.050413022351797857
278,1,0.050413022351797857
278,3,0.050413022351797857
278,5,0.050413022351797857
278,7,0.050413022351797857
278,9,0.050413022351797857
278,11,0.050413022351797857
278,13,0.050413022351797857
278,15,0.050413022351797857
279,1,0.050413022351797857
279,3,0.050413022351797857
279,5,0.050413022351797857
279,7,0.050413022351797857
279,9,0.050413022351797857
279,11,0.050413022351797857
279,13,0.050413022351797857
279,15,0.050413022351797857
280,1,0.050413022351797857
280,3,0.050413022351797857
280,5,0.050413022351797857
280,7,0.050413022351797857
280,9,0.050413022351797857
280,11,0.050413022351797857
280,13,0.050413022351797857
280,15,0.050413022351797857
281,1,0.050413022351797857
281,3,0.050413022351797857
281,5,0.050413022351797857
281,7,0.050413022351797857
281,9,0.050413022351797857
281,11,0.050413022351797857
281,13,0.050413022351797857
281,15,0.050413022351797857
282,1,0.050413022351797857
282,3,0.050413022351797857
282,5,0.050413022351797857
282,7,0.050413022351797857
282,9,0.050413022351797857
282,11,0.050413022351797857
282,13,0.050413022351797857
282,15,0.050413022351797857
283,1,0.050413022351797857
283,3,0.050413022351797857
283,5,0.050413022351797857
283,7,0.050413022351797857
283,9,0.050413022351797857
283,11,0.050413022351797857
283,13,0.050413022351797857
283,15,0.050413022351797857
284,1,0.050413022351797857
284,3,0.050413022351797857
284,5,0.050413022351797857
284,7,0.050413022351797857
284,9,0.050413022351797857
284,11,0.050413022351797857
284,13,0.050413022351797857
284,15,0.050413022351797857
285,1,0.050413022351797857
285,3,0.050413022351797857
285,5,0.050413022351797857
285,7,0.050413022351797857
285,9,0.050413022351797857
285,11,0.050413022351797857
285,13,0.050413022351797857
285,15,0.050413022351797857
286,1,0.050413022351797857
286,3,0.050413022351797857
286,5,0.050413022351797857
286,7,0.050413022351797857
286,9,0.050413022351797857
286,11,0.050413022351797857
286,13,0.050413022351797857
286,15,0.050413022351797857
287,1,0.050413022351797857
287,3,0.050413022351797857
287,5,0.050413022351797857
287,7,0.050413022351797857
287,9,0.050413022351797857
287,11,0.050413022351797857
287,13,0.050413022351797857
287,15,0.050413022351797857
288,1,0.050413022351797857
288,3,0.050413022351797857
288,5,0.050413022351797857
288,7,0.050413022351797857
288,9,0.050413022351797857
288,11,0.050413022351797857
288,13,0.050413022351797857
288,15,0.050413022351797857
289,1,0.050413022351797857
289,3,0.050413022351797857
289,5,0.050413022351797857
289,7,0.050413022351797857
289,9,0.050413022351797857
289,11,0.050413022351797857
289,13,0.050413022351797857
289,15,0.050413022351797857
290,1,0.050413022351797857
290,3,0.050413022351797857
290,5,0.050413022351797857
290,7,0.050413022351797857
290,9,0.050413022351797857
290,11,0.050413022351797857
290,13,0.050413022351797857
290,15,0.050413022351797857
291,1,0.050413022351797857
291,3,0.050413022351797857
291,5,0.050413022351797857
291,7,0.050413022351797857
291,9,0.050413022351797857
291,11,0.050413022351797857
291,13,0.050413022351797857
291,15,0.050413022351797857
292,1,0.050413022351797857
292,3,0.050413022351797857
292,5,0.050413022351797857
292,7,0.050413022351797857
292,9,0.050413022351797857
292,11,0.050413022351797857
292,13,0.050413022351797857
292,15,0.050413022351797857
293,1,0.050413022351797857
293,3,0.050413022351797857
293,5,0.050413022351797857
293,7,0.050413022351797857
293,9,0.050413022351797857
293,11,0.050413022351797857
293,13,0.050413022351797857
293,15,0.050413022351797857
294,1,0.050413022351797857
294,3,0.050413022351797857
294,5,0.050413022351797857
294,7,0.050413022351797857
294,9,0.050413022351797857
294,11,0.050413022351797857
294,13,0.050413022351797857
294,15,0.050413022351797857
295,1,0.050413022351797857
295,3,0.050413022351797857
295,5,0.050413022351797857
295,7,0.050413022351797857
295,9,0.050413022351797857
295,11,0.050413022351797857
295,13,0.050413022351797857
295,15,0.050413022351797857
296,1,0.050413022351797857
296,3,0.050413022351797857
296,5,0.050413022351797857
296,7,0.050413022351797857
296,9,0.050413022351797857
296,11,0.050413022351797857
296,13,0.050413022351797857
296,15,0.050413022351797857
297,1,0.050413022351797857
297,3,0.050413022351797857
297,5,0.050413022351797857
297,7,0.050413022351797857
297,9,0.050413022351797857
297,11,0.050413022351797857
297,13,0.050413022351797857
297,15,0.050413022351797857
298,1,0.050413022351797857
298,3,0.050413022351797857
298,5,0.050413022351797857
298,7,0.050413022351797857
298,9,0.050413022351797857
298,11,0.050413022351797857
298,13,0.050413022351797857
298,15,0.050413022351797857
299,1,0.050413022351797857
299,3,0.050413022351797857
299,5,0.050413022351797857
299,7,0.050413022351797857
299,9,0.050413022351797857
299,11,0.050413022351797857
299,13,0.050413022351797857
299,15,0.050413022351797857
300,1,0.050413022351797857
300,3,0.050413022351797857
300,5,0.050413022351797857
300,7,0.050413022351797857
300,9,0.050413022351797857
300,11,0.050413022351797857
300,13,0.050413022351797857
300,15,0.050413022351797857
301,1,0.050413022351797857
301,3,0.050413022351797857
301,5,0.050413022351797857
301,7,0.050413022351797857
301,9,0.050413022351797857
301,11,0.050413022351797857
301,13,0.050413022351797857
301,15,0.050413022351797857
302,1,0.050413022351797857
302,3,0.050413022351797857
302,5,0.050413022351797857
302,7,0.050413022351797857
302,9,0.050413022351797857
302,11,0.050413022351797857
302,13,0.050413022351797857
302,15,0.050413022351797857
303,1,0.050413022351797857
303,3,0.050413022351797857
303,5,0.050413022351797857
303,7,0.050413022351797857
303,9,0.050413022351797857
303,11,0.050413022351797857
303,13,0.050413022351797857
303,15,0.050413022351797857
304,1,0.050413022351797857
304,3,0.050413022351797857
304,5,0.050413022351797857
304,7,0.050413022351797857
304,9,0.050413022351797857
304,11,0.050413022351797857
304,13,0.050413022351797857
304,15,0.050413022351797857
305,1,0.050413022351797857
305,3,0.050413022351797857
305,5,0.050413022351797857
305,7,0.050413022351797857
305,9,0.050413022351797857
305,11,0.050413022351797857
305,13,0.050413022351797857
305,15,0.050413022351797857
306,1,0.050413022351797857
306,3,0.050413022351797857
306,5,0.050413022351797857
306,7,0.050413022351797857
306,9,0.050413022351797857
306,11,0.050413022351797857
306,13,0.050413022351797857
306,15,0.050413022351797857
307,1,0.050413022351797857
307,3,0.050413022351797857
307,5,0.050413022351797857
307,7,0.050413022351797857
307,9,0.050413022351797857
307,11,0.050413022351797857
307,13,0.050413022351797857
307,15,0.050413022351797857
308,1,0.050413022351797857
308,3,0.050413022351797857
308,5,0.050413022351797857
308,7,0.050413022351797857
308,9,0.050413022351797857
308,11,0.050413022351797857
308,13,0.050413022351797857
308,15,0.050413022351797857
309,1,0.050413022351797857
309,3,0.050413022351797857
309,5,0.050413022351797857
309,7,0.050413022351797857
309,9,0.050413022351797857
309,11,0.050413022351797857
309,13,0.050413022351797857
309,15,0.050413022351797857
310,1,0.050413022351797857
310,3,0.050413022351797857
310,5,0.050413022351797857
310,7,0.050413022351797857
310,9,0.050413022351797857
310,11,0.050413022351797857
310,13,0.050413022351797857
310,15,0.050413022351797857
311,1,0.050413022351797857
311,3,0.050413022351797857
311,5,0.050413022351797857
311,7,0.050413022351797857
311,9,0.050413022351797857
311,11,0.050413022351797857
311,13,0.050413022351797857
311,15,0.050413022351797857
312,1,0.050413022351797857
312,3,0.050413022351797857
312,5,0.050413022351797857
312,7,0.050413022351797857
312,9,0.050413022351797857
312,11,0.050413022351797857
312,13,0.050413022351797857
312,15,0.050413022351797857
313,1,0.050413022351797857
313,3,0.050413022351797857
313,5,0.050413022351797857
313,7,0.050413022351797857
313,9,0.050413022351797857
313,11,0.050413022351797857
313,13,0.050413022351797857
313,15,0.050413022351797857
314,1,0.050413022351797857
314,3,0.050413022351797857
314,5,0.050413022351797857
314,7,0.050413022351797857
314,9,0.050413022351797857
314,11,0.050413022351797857
314,13,0.050413022351797857
314,15,0.050413022351797857
315,1,0.050413022351797857
315,3,0.050413022351797857
315,5,0.050413022351797857
315,7,0.050413022351797857
315,9,0.050413022351797857
315,11,0.050413022351797857
315,13,0.050413022351797857
315,15,0.050413022351797857
316,1,0.050413022351797857
316,3,0.050413022351797857
316,5,0.050413022351797857
316,7,0.050413022351797857
316,9,0.050413022351797857
316,11,0.050413022351797857
316,13,0.050413022351797857
316,15,0.050413022351797857
317,1,0.050413022351797857
317,3,0.050413022351797857
317,5,0.050413022351797857
317,7,0.050413022351797857
317,9,0.050413022351797857
317,11,0.050413022351797857
317,13,0.050413022351797857
317,15,0.050413022351797857
318,1,0.050413022351797857
318,3,0.050413022351797857
318,5,0.050413022351797857
318,7,0.050413022351797857
318,9,0.050413022351797857
318,11,0.050413022351797857
318,13,0.050413022351797857
318,15,0.050413022351797857
319,1,0.050413022351797857
319,3,0.050413022351797857
319,5,0.050413022351797857
319,7,0.050413022351797857
319,9,0.050413022351797857
319,11,0.050413022351797857
319,13,0.050413022351797857
319,15,0.050413022351797857
320,1,0.050413022351797857
320,3,0.050413022351797857
320,5,0.050413022351797857
320,7,0.050413022351797857
320,9,0.050413022351797857
320,11,0.050413022351797857
320,13,0.050413022351797857
320,15,0.050413022351797857
321,1,0.050413022351797857
321,3,0.050413022351797857
321,5,0.050413022351797857
321,7,0.050413022351797857
321,9,0.050413022351797857
321,11,0.050413022351797857
321,13,0.050413022351797857
321,15,0.050413022351797857
322,1,0.050413022351797857
322,3,0.050413022351797857
322,5,0.050413022351797857
322,7,0.050413022351797857
322,9,0.050413022351797857
322,11,0.050413022351797857
322,13,0.050413022351797857
322,15,0.050413022351797857
323,1,0.050413022351797857
323,3,0.050413022351797857
323,5,0.050413022351797857
323,7,0.050413022351797857
323,9,0.050413022351797857
323,11,0.050413022351797857
323,13,0.050413022351797857
323,15,0.050413022351797857
324,1,0.050413022351797857
324,3,0.050413022351797857
324,5,0.050413022351797857
324,7,0.050413022351797857
324,9,0.050413022351797857
324,11,0.050413022351797857
324,13,0.050413022351797857
324,15,0.050413022351797857
325,1,0.050413022351797857
325,3,0.050413022351797857
325,5,0.050413022351797857
325,7,0.050413022351797857
325,9,0.050413022351797857
325,11,0.050413022351797857
325,13,0.050413022351797857
325,15,0.050413022351797857
326,1,0.050413022351797857
326,3,0.050413022351797857
326,5,0.050413022351797857
326,7,0.050413022351797857
326,9,0.050413022351797857
326,11,0.050413022351797857
326,13,0.050413022351797857
326,15,0.050413022351797857
327,1,0.050413022351797857
327,3,0.050413022351797857
327,5,0.050413022351797857
327,7,0.050413022351797857
327,9,0.050413022351797857
327,11,0.050413022351797857
327,13,0.050413022351797857
327,15,0.050413022351797857
328,1,0.050413022351797857
328,3,0.050413022351797857
328,5,0.050413022351797857
328,7,0.050413022351797857
328,9,0.050413022351797857
328,11,0.050413022351797857
328,13,0.050413022351797857
328,15,0.050413022351797857
329,1,0.050413022351797857
329,3,0.050413022351797857
329,5,0.050413022351797857
329,7,0.050413022351797857
329,9,0.050413022351797857
329,11,0.050413022351797857
329,13,0.050413022351797857
329,15,0.050413022351797857
330,1,0.050413022351797857
330,3,0.050413022351797857
330,5,0.050413022351797857
330,7,0.050413022351797857
330,9,0.050413022351797857
330,11,0.050413022351797857
330,13,0.050413022351797857
330,15,0.050413022351797857
331,1,0.050413022351797857
331,3,0.050413022351797857
331,5,0.050413022351797857
331,7,0.050413022351797857
331,9,0.050413022351797857
331,11,0.050413022351797857
331,13,0.050413022351797857
331,15,0.050413022351797857
332,1,0.050413022351797857
332,3,0.050413022351797857
332,5,0.050413022351797857
332,7,0.050413022351797857
332,9,0.050413022351797857
332,11,0.050413022351797857
332,13,0.050413022351797857
332,15,0.050413022351797857
333,1,0.050413022351797857
333,3,0.050413022351797857
333,5,0.050413022351797857
333,7,0.050413022351797857
333,9,0.050413022351797857
333,11,0.050413022351797857
333,13,0.050413022351797857
333,15,0.050413022351797857
334,1,0.050413022351797857
334,3,0.050413022351797857
334,5,0.050413022351797857
334,7,0.050413022351797857
334,9,0.050413022351797857
334,11,0.050413022351797857
334,13,0.050413022351797857
334,15,0.050413022351797857
335,1,0.050413022351797857
335,3,0.050413022351797857
335,5,0.050413022351797857
335,7,0.050413022351797857
335,9,0.050413022351797857
335,11,0.050413022351797857
335,13,0.050413022351797857
335,15,0.050413022351797857
336,1,0.050413022351797857
336,3,0.050413022351797857
336,5,0.050413022351797857
336,7,0.050413022351797857
336,9,0.050413022351797857
336,11,0.050413022351797857
336,13,0.050413022351797857
336,15,0.050413022351797857
337,1,0.050413022351797857
337,3,0.050413022351797857
337,5,0.050413022351797857
337,7,0.050413022351797857
337,9,0.050413022351797857
337,11,0.050413022351797857
337,13,0.050413022351797857
337,15,0.050413022351797857
338,1,0.050413022351797857
338,3,0.050413022351797857
338,5,0.050413022351797857
338,7,0.050413022351797857
338,9,0.050413022351797857
338,11,0.050413022351797857
338,13,0.050413022351797857
338,15,0.050413022351797857
339,1,0.050413022351797857
339,3,0.050413022351797857
339,5,0.050413022351797857
339,7,0.050413022351797857
339,9,0.050413022351797857
339,11,0.050413022351797857
339,13,0.050413022351797857
339,15,0.050413022351797857
340,1,0.050413022351797857
340,3,0.050413022351797857
340,5,0.050413022351797857
340,7,0.050413022351797857
340,9,0.050413022351797857
340,11,0.050413022351797857
340,13,0.050413022351797857
340,15,0.050413022351797857
341,1,0.050413022351797857
341,3,0.050413022351797857
341,5,0.050413022351797857
341,7,0.050413022351797857
341,9,0.050413022351797857
341,11,0.050413022351797857
341,13,0.050413022351797857
341,15,0.050413022351797857
342,1,0.050413022351797857
342,3,0.050413022351797857
342,5,0.050413022351797857
342,7,0.050413022351797857
342,9,0.050413022351797857
342,11,0.050413022351797857
342,13,0.050413022351797857
342,15,0.050413022351797857
343,1,0.050413022351797857
343,3,0.050413022351797857
343,5,0.050413022351797857
343,7,0.050413022351797857
343,9,0.050413022351797857
343,11,0.050413022351797857
343,13,0.050413022351797857
343,15,0.050413022351797857
344,1,0.050413022351797857
344,3,0.050413022351797857
344,5,0.050413022351797857
344,7,0.050413022351797857
344,9,0.050413022351797857
344,11,0.050413022351797857
344,13,0.050413022351797857
344,15,0.050413022351797857
345,1,0.050413022351797857
345,3,0.050413022351797857
345,5,0.050413022351797857
345,7,0.050413022351797857
345,9,0.050413022351797857
345,11,0.050413022351797857
345,13,0.050413022351797857
345,15,0.050413022351797857
346,1,0.050413022351797857
346,3,0.050413022351797857
346,5,0.050413022351797857
346,7,0.050413022351797857
346,9,0.050413022351797857
346,11,0.050413022351797857
346,13,0.050413022351797857
346,15,0.050413022351797857
347,1,0.050413022351797857
347,3,0.050413022351797857
347,5,0.050413022351797857
347,7,0.050413022351797857
347,9,0.050413022351797857
347,11,0.050413022351797857
347,13,0.050413022351797857
347,15,0.050413022351797857
348,1,0.050413022351797857
348,3,0.050413022351797857
348,5,0.050413022351797857
348,7,0.050413022351797857
348,9,0.050413022351797857
348,11,0.050413022351797857
348,13,0.050413022351797857
348,15,0.050413022351797857
349,1,0.050413022351797857
349,3,0.050413022351797857
349,5,0.050413022351797857
349,7,0.050413022351797857
349,9,0.050413022351797857
349,11,0.050413022351797857
349,13,0.050413022351797857
349,15,0.050413022351797857
350,1,0.050413022351797857
350,3,0.050413022351797857
350,5,0.050413022351797857
350,7,0.050413022351797857
350,9,0.050413022351797857
350,11,0.050413022351797857
350,13,0.050413022351797857
350,15,0.050413022351797857
351,1,0.050413022351797857
351,3,0.050413022351797857
351,5,0.050413022351797857
351,7,0.050413022351797857
351,9,0.050413022351797857
351,11,0.050413022351797857
351,13,0.050413022351797857
351,15,0.050413022351797857
352,1,0.050413022351797857
352,3,0.050413022351797857
352,5,0.050413022351797857
352,7,0.050413022351797857
352,9,0.050413022351797857
352,11,0.050413022351797857
352,13,0.050413022351797857
352,15,0.050413022351797857
353,1,0.050413022351797857
353,3,0.050413022351797857
353,5,0.050413022351797857
353,7,0.050413022351797857
353,9,0.050413022351797857
353,11,0.050413022351797857
353,13,0.050413022351797857
353,15,0.050413022351797857
354,1,0.050413022351797857
354,3,0.050413022351797857
354,5,0.050413022351797857
354,7,0.050413022351797857
354,9,0.050413022351797857
354,11,0.050413022351797857
354,13,0.050413022351797857
354,15,0.050413022351797857
355,1,0.050413022351797857
355,3,0.050413022351797857
355,5,0.050413022351797857
355,7,0.050413022351797857
355,9,0.050413022351797857
355,11,0.050413022351797857
355,13,0.050413022351797857
355,15,0.050413022351797857
356,1,0.050413022351797857
356,3,0.050413022351797857
356,5,0.050413022351797857
356,7,0.050413022351797857
356,9,0.050413022351797857
356,11,0.050413022351797857
356,13,0.050413022351797857
356,15,0.050413022351797857
357,1,0.050413022351797857
357,3,0.050413022351797857
357,5,0.050413022351797857
357,7,0.050413022351797857
357,9,0.050413022351797857
357,11,0.050413022351797857
357,13,0.050413022351797857
357,15,0.050413022351797857
358,1,0.050413022351797857
358,3,0.050413022351797857
358,5,0.050413022351797857
358,7,0.050413022351797857
358,9,0.050413022351797857
358,11,0.050413022351797857
358,13,0.050413022351797857
358,15,0.050413022351797857
359,1,0.050413022351797857
359,3,0.050413022351797857
359,5,0.050413022351797857
359,7,0.050413022351797857
359,9,0.050413022351797857
359,11,0.050413022351797857
359,13,0.050413022351797857
359,15,0.050413022351797857
360,1,0.050413022351797857
360,3,0.050413022351797857
360,5,0.050413022351797857
360,7,0.050413022351797857
360,9,0.050413022351797857
360,11,0.050413022351797857
360,13,0.050413022351797857
360,15,0.050413022351797857
361,1,0.050413022351797857
361,3,0.050413022351797857
361,5,0.050413022351797857
361,7,0.050413022351797857
361,9,0.050413022351797857
361,11,0.050413022351797857
361,13,0.050413022351797857
361,15,0.050413022351797857
362,1,0.050413022351797857
362,3,0.050413022351797857
362,5,0.050413022351797857
362,7,0.050413022351797857
362,9,0.050413022351797857
362,11,0.050413022351797857
362,13,0.050413022351797857
362,15,0.050413022351797857
363,1,0.050413022351797857
363,3,0.050413022351797857
363,5,0.050413022351797857
363,7,0.050413022351797857
363,9,0.050413022351797857
363,11,0.050413022351797857
363,13,0.050413022351797857
363,15,0.050413022351797857
364,1,0.050413022351797857
364,3,0.050413022351797857
364,5,0.050413022351797857
364,7,0.050413022351797857
364,9,0.050413022351797857
364,11,0.050413022351797857
364,13,0.050413022351797857
364,15,0.050413022351797857
365,1,0.050413022351797857
365,3,0.050413022351797857
365,5,0.050413022351797857
365,7,0.050413022351797857
365,9,0.050413022351797857
365,11,0.050413022351797857
365,13,0.050413022351797857
365,15,0.050413022351797857
366,1,0.050413022351797857
366,3,0.050413022351797857
366,5,0.050413022351797857
366,7,0.050413022351797857
366,9,0.050413022351797857
366,11,0.050413022351797857
366,13,0.050413022351797857
366,15,0.050413022351797857
367,1,0.050413022351797857
367,3,0.050413022351797857
367,5,0.050413022351797857
367,7,0.050413022351797857
367,9,0.050413022351797857
367,11,0.050413022351797857
367,13,0.050413022351797857
367,15,0.050413022351797857
368,1,0.050413022351797857
368,3,0.050413022351797857
368,5,0.050413022351797857
368,7,0.050413022351797857
368,9,0.050413022351797857
368,11,0.050413022351797857
368,13,0.050413022351797857
368,15,0.050413022351797857
369,1,0.050413022351797857
369,3,0.050413022351797857
369,5,0.050413022351797857
369,7,0.050413022351797857
369,9,0.050413022351797857
369,11,0.050413022351797857
369,13,0.050413022351797857
369,15,0.050413022351797857
370,1,0.050413022351797857
370,3,0.050413022351797857
370,5,0.050413022351797857
370,7,0.050413022351797857
370,9,0.050413022351797857
370,11,0.050413022351797857
370,13,0.050413022351797857
370,15,0.050413022351797857
371,1,0.050413022351797857
371,3,0.050413022351797857
371,5,0.050413022351797857
371,7,0.050413022351797857
371,9,0.050413022351797857
371,11,0.050413022351797857
371,13,0.050413022351797857
371,15,0.050413022351797857
372,1,0.050413022351797857
372,3,0.050413022351797857
372,5,0.050413022351797857
372,7,0.050413022351797857
372,9,0.050413022351797857
372,11,0.050413022351797857
372,13,0.050413022351797857
372,15,0.050413022351797857
373,1,0.050413022351797857
373,3,0.050413022351797857
373,5,0.050413022351797857
373,7,0.050413022351797857
373,9,0.050413022351797857
373,11,0.050413022351797857
373,13,0.050413022351797857
373,15,0.050413022351797857
374,1,0.050413022351797857
374,3,0.050413022351797857
374,5,0.050413022351797857
374,7,0.050413022351797857
374,9,0.050413022351797857
374,11,0.050413022351797857
374,13,0.050413022351797857
374,15,0.050413022351797857
375,1,0.050413022351797857
375,3,0.050413022351797857
375,5,0.050413022351797857
375,7,0.050413022351797857
375,9,0.050413022351797857
375,11,0.050413022351797857
375,13,0.050413022351797857
375,15,0.050413022351797857
376,1,0.050413022351797857
376,3,0.050413022351797857
376,5,0.050413022351797857
376,7,0.050413022351797857
376,9,0.050413022351797857
376,11,0.050413022351797857
376,13,0.050413022351797857
376,15,0.050413022351797857
377,1,0.050413022351797857
377,3,0.050413022351797857
377,5,0.050413022351797857
377,7,0.050413022351797857
377,9,0.050413022351797857
377,11,0.050413022351797857
377,13,0.050413022351797857
377,15,0.050413022351797857
378,1,0.050413022351797857
378,3,0.050413022351797857
378,5,0.050413022351797857
378,7,0.050413022351797857
378,9,0.050413022351797857
378,11,0.050413022351797857
378,13,0.050413022351797857
378,15,0.050413022351797857
379,1,0.050413022351797857
379,3,0.050413022351797857
379,5,0.050413022351797857
379,7,0.050413022351797857
379,9,0.050413022351797857
379,11,0.050413022351797857
379,13,0.050413022351797857
379,15,0.050413022351797857
380,1,0.050413022351797857
380,3,0.050413022351797857
380,5,0.050413022351797857
380,7,0.050413022351797857
380,9,0.050413022351797857
380,11,0.050413022351797857
380,13,0.050413022351797857
380,15,0.050413022351797857
381,1,0.050413022351797857
381,3,0.050413022351797857
381,5,0.050413022351797857
381,7,0.050413022351797857
381,9,0.050413022351797857
381,11,0.050413022351797857
381,13,0.050413022351797857
381,15,0.050413022351797857
382,1,0.050413022351797857
382,3,0.050413022351797857
382,5,0.050413022351797857
382,7,0.050413022351797857
382,9,0.050413022351797857
382,11,0.050413022351797857
382,13,0.050413022351797857
382,15,0.050413022351797857
383,1,0.050413022351797857
383,3,0.050413022351797857
383,5,0.050413022351797857
383,7,0.050413022351797857
383,9,0.050413022351797857
383,11,0.050413022351797857
383,13,0.050413022351797857
383,15,0.050413022351797857
384,1,0.050413022351797857
384,3,0.050413022351797857
384,5,0.050413022351797857
384,7,0.050413022351797857
384,9,0.050413022351797857
384,11,0.050413022351797857
384,13,0.050413022351797857
384,15,0.050413022351797857
385,1,0.050413022351797857
385,3,0.050413022351797857
385,5,0.050413022351797857
385,7,0.050413022351797857
385,9,0.050413022351797857
385,11,0.050413022351797857
385,13,0.050413022351797857
385,15,0.050413022351797857
386,1,0.050413022351797857
386,3,0.050413022351797857
386,5,0.050413022351797857
386,7,0.050413022351797857
386,9,0.050413022351797857
386,11,0.050413022351797857
386,13,0.050413022351797857
386,15,0.050413022351797857
387,1,0.050413022351797857
387,3,0.050413022351797857
387,5,0.050413022351797857
387,7,0.050413022351797857
387,9,0.050413022351797857
387,11,0.050413022351797857
387,13,0.050413022351797857
387,15,0.050413022351797857
388,1,0.050413022351797857
388,3,0.050413022351797857
388,5,0.050413022351797857
388,7,0.050413022351797857
388,9,0.050413022351797857
388,11,0.050413022351797857
388,13,0.050413022351797857
388,15,0.050413022351797857
389,1,0.050413022351797857
389,3,0.050413022351797857
389,5,0.050413022351797857
389,7,0.050413022351797857
389,9,0.050413022351797857
389,11,0.050413022351797857
389,13,0.050413022351797857
389,15,0.050413022351797857
390,1,0.050413022351797857
390,3,0.050413022351797857
390,5,0.050413022351797857
390,7,0.050413022351797857
390,9,0.050413022351797857
390,11,0.050413022351797857
390,13,0.050413022351797857
390,15,0.050413022351797857
391,1,0.050413022351797857
391,3,0.050413022351797857
391,5,0.050413022351797857
391,7,0.050413022351797857
391,9,0.050413022351797857
391,11,0.050413022351797857
391,13,0.050413022351797857
391,15,0.050413022351797857
392,1,0.050413022351797857
392,3,0.050413022351797857
392,5,0.050413022351797857
392,7,0.050413022351797857
392,9,0.050413022351797857
392,11,0.050413022351797857
392,13,0.050413022351797857
392,15,0.050413022351797857
393,1,0.050413022351797857
393,3,0.050413022351797857
393,5,0.050413022351797857
393,7,0.050413022351797857
393,9,0.050413022351797857
393,11,0.050413022351797857
393,13,0.050413022351797857
393,15,0.050413022351797857
394,1,0.050413022351797857
394,3,0.050413022351797857
394,5,0.050413022351797857
394,7,0.050413022351797857
394,9,0.050413022351797857
394,11,0.050413022351797857
394,13,0.050413022351797857
394,15,0.050413022351797857
395,1,0.050413022351797857
395,3,0.050413022351797857
395,5,0.050413022351797857
395,7,0.050413022351797857
395,9,0.050413022351797857
395,11,0.050413022351797857
395,13,0.050413022351797857
395,15,0.050413022351797857
396,1,0.050413022351797857
396,3,0.050413022351797857
396,5,0.050413022351797857
396,7,0.050413022351797857
396,9,0.050413022351797857
396,11,0.050413022351797857
396,13,0.050413022351797857
396,15,0.050413022351797857
397,1,0.050413022351797857
397,3,0.050413022351797857
397,5,0.050413022351797857
397,7,0.050413022351797857
397,9,0.050413022351797857
397,11,0.050413022351797857
397,13,0.050413022351797857
397,15,0.050413022351797857
398,1,0.050413022351797857
398,3,0.050413022351797857
398,5,0.050413022351797857
398,7,0.050413022351797857
398,9,0.050413022351797857
398,11,0.050413022351797857
398,13,0.050413022351797857
398,15,0.050413022351797857
399,1,0.050413022351797857
399,3,0.050413022351797857
399,5,0.050413022351797857
399,7,0.050413022351797857
399,9,0.050413022351797857
399,11,0.050413022351797857
399,13,0.050413022351797857
399,15,0.050413022351797857
400,1,0.050413022351797857
400,3,0.050413022351797857
400,5,0.050413022351797857
400,7,0.050413022351797857
400,9,0.050413022351797857
400,11,0.050413022351797857
400,13,0.050413022351797857
400,15,0.050413022351797857
401,1,0.050413022351797857
401,3,0.050413022351797857
401,5,0.050413022351797857
401,7,0.050413022351797857
401,9,0.050413022351797857
401,11,0.050413022351797857
401,13,0.050413022351797857
401,15,0.050413022351797857
402,1,0.050413022351797857
402,3,0.050413022351797857
402,5,0.050413022351797857
402,7,0.050413022351797857
402,9,0.050413022351797857
402,11,0.050413022351797857
402,13,0.050413022351797857
402,15,0.050413022351797857
403,1,0.050413022351797857
403,3,0.050413022351797857
